customer_id,annual_income,loan_amount,credit_score,transaction_count,spending_ratio,default_flag,age,employment_type,repayment_history,inflation_rate,unemployment_rate,join_year,join_month,join_day,join_weekday,education_level_encoded,gender_encoded,region_East,region_North,region_South,region_West,purpose_Business,purpose_Car,purpose_Education,purpose_Home,purpose_Other,income_band,good_credit_flag,txn_quantile_bin,txn_kmeans_bin,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
CUST00380,381800.0,150400.0,784.0,27,29.09,0,43.0,Self-Employed,2,4.8,5.3,2024,1,11,Thursday,3.0,1,False,False,True,False,False,False,False,True,False,Low,1,Q2,1,0.3939,4.5,29.09
CUST00381,233200.0,116700.0,533.0,9,39.17,0,42.0,Salaried,1,5.1,5.8,2019,10,11,Friday,2.0,0,False,False,False,True,False,False,False,True,False,Low,0,Q1,2,0.5004,1.5,39.17
CUST00382,962700.0,504150.0,745.0,26,4.47,0,45.0,Salaried,1,5.4,6.1,2019,12,31,Tuesday,2.0,0,False,True,False,False,False,False,True,False,False,Very High,1,Q2,1,0.5237,4.33,4.47
CUST00383,825800.0,291300.0,704.0,39,25.67,0,42.0,Unemployed,3,5.1,5.8,2022,7,6,Wednesday,0.0,1,False,False,False,True,False,True,False,False,False,High,1,Q3,1,0.3527,6.5,25.67
CUST00384,470100.0,90900.0,513.0,9,46.15,1,42.0,Self-Employed,2,5.1,5.8,2020,3,6,Friday,1.0,1,False,False,False,True,False,False,False,True,False,Medium,0,Q1,2,0.1934,1.5,46.15
CUST00385,717900.0,504150.0,674.2,5,47.11,0,62.0,Salaried,0,4.8,5.3,2020,7,18,Saturday,3.0,1,False,False,True,False,True,False,False,False,False,High,0,Q1,2,0.7023,0.83,47.11
CUST00386,414100.0,161800.0,645.0,8,26.68,0,26.0,Self-Employed,2,4.8,5.3,2021,10,13,Wednesday,1.0,1,False,False,True,False,True,False,False,False,False,Medium,0,Q1,2,0.3907,1.33,26.68
CUST00387,510800.0,284400.0,580.0,5,10.09,0,35.0,Self-Employed,3,4.8,5.3,2019,6,24,Monday,2.0,0,False,False,True,False,True,False,False,False,False,Medium,0,Q1,2,0.5568,0.83,10.09
CUST00388,458200.0,20000.0,537.0,34,54.47,0,63.0,Salaried,1,5.4,6.1,2019,5,31,Friday,2.0,1,False,True,False,False,False,True,False,False,False,Medium,0,Q2,1,0.0436,5.67,54.47
CUST00389,421700.0,138400.0,632.0,6,58.05,0,57.0,Salaried,2,4.8,5.3,2020,12,13,Sunday,2.0,0,False,False,True,False,False,False,False,True,False,Medium,0,Q1,2,0.3282,1.0,58.05
CUST00390,574700.0,133300.0,640.0,42,43.81,0,53.0,Salaried,1,5.4,6.1,2020,2,7,Friday,0.0,1,False,True,False,False,False,False,True,False,False,Medium,0,Q3,1,0.2319,7.0,43.81
CUST00391,283900.0,102200.0,658.0,36,30.94,0,28.0,Self-Employed,1,5.4,6.1,2022,1,13,Thursday,1.0,2,False,True,False,False,False,False,False,True,False,Low,0,Q3,1,0.36,6.0,30.94
CUST00392,436600.0,179400.0,626.0,35,9.4,0,64.0,Salaried,1,5.1,5.8,2025,12,12,Friday,2.0,1,False,False,False,True,False,True,False,False,False,Medium,0,Q3,1,0.4109,5.83,9.4
CUST00393,563300.0,79500.0,701.0,39,78.47,0,64.0,Salaried,3,4.8,5.3,2025,8,17,Sunday,1.0,1,False,False,True,False,False,False,False,True,False,Medium,1,Q3,1,0.1411,6.5,78.47
CUST00394,1118100.0,504150.0,619.0,36,39.32,0,25.0,Unemployed,1,5.1,5.8,2024,10,15,Tuesday,1.0,0,False,False,False,True,True,False,False,False,False,Very High,0,Q3,1,0.4509,6.0,39.32
CUST00395,289100.0,75300.0,495.0,10,13.92,0,59.0,Self-Employed,4,4.8,5.3,2023,11,1,Wednesday,0.0,1,False,False,True,False,False,False,False,True,False,Low,0,Q1,2,0.2605,1.67,13.92
CUST00396,618000.0,339800.0,638.0,5,6.25,0,24.0,Salaried,1,5.1,5.8,2022,10,14,Friday,2.0,2,False,False,False,True,False,False,False,False,True,Medium,0,Q1,2,0.5498,0.83,6.25
CUST00397,649200.0,203200.0,461.0,25,4.91,1,26.0,Salaried,4,5.9,7.2,2024,12,30,Monday,3.0,0,True,False,False,False,True,False,False,False,False,High,0,Q2,1,0.313,4.17,4.91
CUST00398,210100.0,88100.0,678.0,3,35.7,1,52.0,Salaried,3,5.4,6.1,2020,5,4,Monday,0.0,0,False,True,False,False,False,True,False,False,False,Low,0,Q1,2,0.4193,0.5,35.7
CUST00399,588200.0,244500.0,572.0,46,59.27,0,50.0,Salaried,0,5.9,7.2,2022,10,12,Wednesday,1.0,0,True,False,False,False,True,False,False,False,False,Medium,0,Q4,1,0.4157,7.67,59.27
CUST00400,635600.0,254700.0,663.0,25,56.6,0,55.0,Self-Employed,1,5.4,6.1,2024,8,13,Tuesday,1.0,0,False,True,False,False,False,False,True,False,False,Medium,0,Q2,1,0.4007,4.17,56.6
CUST00401,637200.0,386600.0,755.0,36,14.54,0,60.0,Self-Employed,1,4.8,5.3,2022,5,22,Sunday,2.0,0,False,False,True,False,True,False,False,False,False,Medium,1,Q3,1,0.6067,6.0,14.54
CUST00402,470800.0,20000.0,574.0,49,73.81,0,36.0,Salaried,2,5.1,5.8,2021,10,19,Tuesday,2.0,0,False,False,False,True,False,True,False,False,False,Medium,0,Q4,1,0.0425,8.17,73.81
CUST00403,568000.0,56500.0,735.0,42,79.53,0,33.0,Salaried,2,5.4,6.1,2020,11,11,Wednesday,2.0,0,False,True,False,False,True,False,False,False,False,Medium,1,Q3,1,0.0995,7.0,79.53
CUST00404,527800.0,205000.0,615.0,36,55.21,0,62.0,Self-Employed,2,4.8,5.3,2025,3,16,Sunday,2.0,1,False,False,True,False,False,True,False,False,False,Medium,0,Q3,1,0.3884,6.0,55.21
CUST00405,228600.0,61000.0,790.0,32,5.96,0,50.0,Salaried,3,5.9,7.2,2021,6,8,Tuesday,2.0,1,True,False,False,False,False,False,False,False,True,Low,1,Q2,1,0.2668,5.33,5.96
CUST00406,533400.0,260100.0,621.0,30,20.81,0,39.0,Salaried,1,5.1,5.8,2020,2,26,Wednesday,3.0,1,False,False,False,True,False,True,False,False,False,Medium,0,Q2,1,0.4876,5.0,20.81
CUST00407,414500.0,114400.0,583.0,33,27.46,0,37.0,Salaried,1,5.9,7.2,2022,8,20,Saturday,2.0,1,True,False,False,False,False,True,False,False,False,Medium,0,Q2,1,0.276,5.5,27.46
CUST00408,356100.0,82900.0,705.0,101,51.99,0,39.0,Salaried,2,5.4,6.1,2023,1,14,Saturday,1.0,1,False,True,False,False,True,False,False,False,False,Low,1,Q4,0,0.2328,16.83,51.99
CUST00409,1152675.0,180200.0,615.0,37,55.98,0,48.0,Unemployed,0,5.9,7.2,2021,4,14,Wednesday,1.0,1,True,False,False,False,True,False,False,False,False,Very High,0,Q3,1,0.1563,6.17,55.98
CUST00410,859100.0,420200.0,583.0,44,39.36,0,46.0,Salaried,1,4.8,5.3,2025,5,6,Tuesday,1.0,1,False,False,True,False,False,False,True,False,False,High,0,Q3,1,0.4891,7.33,39.36
CUST00411,291400.0,176900.0,612.0,40,30.53,0,57.0,Salaried,2,5.9,7.2,2020,11,30,Monday,1.0,0,True,False,False,False,False,False,False,True,False,Low,0,Q3,1,0.6071,6.67,30.53
CUST00412,571500.0,131300.0,646.0,30,26.04,0,46.0,Salaried,2,5.1,5.8,2020,12,31,Thursday,3.0,0,False,False,False,True,False,True,False,False,False,Medium,0,Q2,1,0.2297,5.0,26.04
CUST00413,942300.0,320100.0,757.0,14,34.42,0,43.0,Unemployed,4,5.9,7.2,2025,2,9,Sunday,2.0,1,True,False,False,False,False,False,False,False,True,Very High,1,Q2,2,0.3397,2.33,34.42
CUST00414,249400.0,37800.0,495.0,89,14.06,1,29.0,Salaried,2,5.1,5.8,2025,5,2,Friday,1.0,1,False,False,False,True,True,False,False,False,False,Low,0,Q4,0,0.1516,14.83,14.06
CUST00415,506200.0,243300.0,652.0,10,56.92,0,32.0,Salaried,0,5.4,6.1,2019,4,7,Sunday,2.0,0,False,True,False,False,True,False,False,False,False,Medium,0,Q1,2,0.4806,1.67,56.92
CUST00416,517000.0,172100.0,700.0,30,11.58,0,21.0,Salaried,4,5.9,7.2,2025,4,29,Tuesday,2.0,1,True,False,False,False,False,False,False,True,False,Medium,0,Q2,1,0.3329,5.0,11.58
CUST00417,275500.0,20000.0,665.0,42,16.76,0,21.0,Salaried,2,5.1,5.8,2019,12,2,Monday,1.0,0,False,False,False,True,False,True,False,False,False,Low,0,Q3,1,0.0726,7.0,16.76
CUST00418,580000.0,172100.0,755.0,94,4.4,0,54.0,Salaried,1,5.4,6.1,2021,7,11,Sunday,1.0,1,False,True,False,False,False,False,True,False,False,Medium,1,Q4,0,0.2967,15.67,4.4
CUST00419,808000.0,244700.0,685.4,9,16.57,0,52.0,Self-Employed,2,5.1,5.8,2024,8,3,Saturday,2.0,1,False,False,False,True,True,False,False,False,False,High,0,Q1,2,0.3028,1.5,16.57
CUST00420,588660.0,246000.0,635.0,45,33.87,0,45.0,Salaried,0,5.4,6.1,2025,3,18,Tuesday,2.0,2,False,True,False,False,False,False,False,True,False,Medium,0,Q4,1,0.4179,7.5,33.87
CUST00421,437000.0,140300.0,697.0,41,79.4,1,60.0,Salaried,0,5.9,7.2,2019,6,10,Monday,0.0,1,True,False,False,False,True,False,False,False,False,Medium,0,Q3,1,0.3211,6.83,79.4
CUST00422,1152675.0,162100.0,658.0,6,16.5,0,21.0,Self-Employed,3,5.1,5.8,2024,8,14,Wednesday,1.0,0,False,False,False,True,False,False,True,False,False,Very High,0,Q1,2,0.1406,1.0,16.5
CUST00423,193700.0,110000.0,619.0,10,24.93,0,36.0,Salaried,1,5.9,7.2,2020,7,24,Friday,2.0,0,True,False,False,False,False,False,False,True,False,Low,0,Q1,2,0.5679,1.67,24.93
CUST00424,573900.0,212400.0,691.0,33,40.9,0,59.0,Salaried,0,5.4,6.1,2025,5,24,Saturday,1.0,1,False,True,False,False,False,True,False,False,False,Medium,0,Q2,1,0.3701,5.5,40.9
CUST00425,259000.0,74400.0,598.0,31,23.17,0,25.0,Salaried,1,5.9,7.2,2021,5,22,Saturday,2.0,0,True,False,False,False,False,False,False,True,False,Low,0,Q2,1,0.2873,5.17,23.17
CUST00426,509200.0,20000.0,601.0,8,60.16,0,44.0,Unemployed,0,4.8,5.3,2019,12,21,Saturday,2.0,0,False,False,True,False,False,False,True,False,False,Medium,0,Q1,2,0.0393,1.33,60.16
CUST00427,386600.0,96100.0,608.0,35,4.32,0,49.0,Salaried,0,5.1,5.8,2022,11,24,Thursday,1.0,1,False,False,False,True,False,False,False,True,False,Low,0,Q3,1,0.2486,5.83,4.32
CUST00428,728920.0,299100.0,758.0,41,44.63,0,23.0,Self-Employed,4,4.8,5.3,2023,11,20,Monday,3.0,0,False,False,True,False,False,False,False,True,False,High,1,Q3,1,0.4103,6.83,44.63
CUST00429,461800.0,82400.0,392.0,36,32.7,0,32.0,Self-Employed,1,4.8,5.3,2020,12,9,Wednesday,2.0,0,False,False,True,False,True,False,False,False,False,Medium,0,Q3,1,0.1784,6.0,32.7
CUST00430,337200.0,98400.0,682.0,85,14.9,0,46.0,Salaried,5,5.9,7.2,2025,6,13,Friday,1.0,0,True,False,False,False,False,False,False,True,False,Low,0,Q4,0,0.2918,14.17,14.9
CUST00431,347300.0,65800.0,653.0,41,52.16,0,36.0,Unemployed,2,4.8,5.3,2019,7,28,Sunday,2.0,0,False,False,True,False,False,False,False,True,False,Low,0,Q3,1,0.1895,6.83,52.16
CUST00432,1152675.0,404400.0,516.0,113,53.71,0,57.0,Salaried,2,5.9,7.2,2025,2,8,Saturday,2.0,1,True,False,False,False,False,True,False,False,False,Very High,0,Q4,0,0.3508,18.83,53.71
CUST00433,596900.0,103600.0,675.0,105,12.61,0,42.0,Salaried,1,5.9,7.2,2025,3,8,Saturday,2.0,0,True,False,False,False,False,True,False,False,False,Medium,0,Q4,0,0.1736,17.5,12.61
CUST00434,227300.0,20000.0,688.0,11,39.06,0,49.0,Self-Employed,2,5.1,5.8,2021,4,16,Friday,1.0,0,False,False,False,True,True,False,False,False,False,Low,0,Q2,2,0.088,1.83,39.06
CUST00435,626500.0,350500.0,697.0,10,31.32,0,34.0,Self-Employed,2,5.9,7.2,2021,7,15,Thursday,3.0,0,True,False,False,False,False,True,False,False,False,Medium,0,Q1,2,0.5595,1.67,31.32
CUST00436,447900.0,102400.0,438.0,37,4.8,0,48.0,Salaried,0,4.8,5.3,2023,11,15,Wednesday,2.0,0,False,False,True,False,True,False,False,False,False,Medium,0,Q3,1,0.2286,6.17,4.8
CUST00437,490000.0,133900.0,759.0,38,37.37,0,25.0,Salaried,1,5.4,6.1,2021,3,4,Thursday,1.0,0,False,True,False,False,False,False,True,False,False,Medium,1,Q3,1,0.2733,6.33,37.37
CUST00438,707100.0,167200.0,591.0,30,85.43,0,50.0,Salaried,2,5.4,6.1,2024,4,6,Saturday,1.0,1,False,True,False,False,False,False,False,True,False,High,0,Q2,1,0.2365,5.0,85.43
CUST00439,832700.0,345800.0,705.0,28,36.92,0,25.0,Self-Employed,0,5.4,6.1,2024,7,3,Wednesday,0.0,0,False,True,False,False,False,False,False,True,False,High,1,Q2,1,0.4153,4.67,36.92
CUST00440,332200.0,20000.0,709.0,37,25.08,0,44.0,Salaried,0,5.4,6.1,2022,10,22,Saturday,2.0,1,False,True,False,False,False,True,False,False,False,Low,1,Q3,1,0.0602,6.17,25.08
CUST00441,482400.0,41200.0,580.0,32,59.32,0,36.0,Salaried,0,5.9,7.2,2022,4,8,Friday,1.0,0,True,False,False,False,False,True,False,False,False,Medium,0,Q2,1,0.0854,5.33,59.32
CUST00442,382400.0,249400.0,703.0,8,46.34,0,46.0,Salaried,1,5.9,7.2,2021,4,30,Friday,1.0,0,True,False,False,False,True,False,False,False,False,Low,1,Q1,2,0.6522,1.33,46.34
CUST00443,639600.0,90300.0,619.0,88,12.57,0,46.0,Salaried,1,4.8,5.3,2022,2,10,Thursday,3.0,1,False,False,True,False,False,False,True,False,False,Medium,0,Q4,0,0.1412,14.67,12.57
CUST00444,440400.0,225500.0,484.0,12,35.27,0,41.0,Self-Employed,0,5.1,5.8,2022,1,9,Sunday,1.0,1,False,False,False,True,False,True,False,False,False,Medium,0,Q2,2,0.512,2.0,35.27
CUST00445,495400.0,228400.0,743.0,90,22.14,0,59.0,Salaried,1,5.1,5.8,2025,12,12,Friday,0.0,1,False,False,False,True,False,False,False,True,False,Medium,1,Q4,0,0.461,15.0,22.14
CUST00446,432900.0,31600.0,588.0,11,11.33,1,56.0,Unemployed,2,5.1,5.8,2023,11,21,Tuesday,0.0,1,False,False,False,True,False,False,False,True,False,Medium,0,Q2,2,0.073,1.83,11.33
CUST00447,466100.0,138300.0,657.4,108,66.62,0,53.0,Salaried,2,5.9,7.2,2024,8,21,Wednesday,1.0,0,True,False,False,False,False,False,True,False,False,Medium,0,Q4,0,0.2967,18.0,66.62
CUST00448,1052900.0,388900.0,618.0,8,39.27,0,50.0,Self-Employed,0,4.8,5.3,2021,8,13,Friday,1.0,0,False,False,True,False,False,True,False,False,False,Very High,0,Q1,2,0.3694,1.33,39.27
CUST00449,1152675.0,504150.0,672.0,8,43.47,0,57.0,Salaried,1,4.8,5.3,2023,2,15,Wednesday,2.0,0,False,False,True,False,False,True,False,False,False,Very High,0,Q1,2,0.4374,1.33,43.47
CUST00450,579400.0,326800.0,645.0,13,23.37,0,43.0,Salaried,2,5.4,6.1,2024,1,7,Sunday,1.0,1,False,True,False,False,False,False,False,True,False,Medium,0,Q2,2,0.564,2.17,23.37
CUST00451,467400.0,229800.0,694.0,31,25.72,0,30.0,Salaried,3,4.8,5.3,2025,10,14,Tuesday,1.0,0,False,False,True,False,False,False,True,False,False,Medium,0,Q2,1,0.4917,5.17,25.72
CUST00452,238500.0,20000.0,543.0,90,66.76,0,25.0,Salaried,1,5.1,5.8,2024,8,7,Wednesday,2.0,1,False,False,False,True,True,False,False,False,False,Low,0,Q4,0,0.0839,15.0,66.76
CUST00453,347300.0,245400.0,591.0,29,27.52,0,56.0,Salaried,5,5.1,5.8,2022,6,29,Wednesday,2.0,1,False,False,False,True,False,False,False,True,False,Low,0,Q2,1,0.7066,4.83,27.52
CUST00454,461800.0,132700.0,641.0,96,26.18,0,54.0,Unemployed,1,5.4,6.1,2019,5,23,Thursday,2.0,0,False,True,False,False,False,True,False,False,False,Medium,0,Q4,0,0.2874,16.0,26.18
CUST00455,354400.0,153700.0,802.0,34,56.71,0,51.0,Self-Employed,1,4.8,5.3,2021,6,21,Monday,2.0,0,False,False,True,False,False,False,False,False,True,Low,1,Q2,1,0.4337,5.67,56.71
CUST00456,371600.0,20000.0,641.0,33,32.4,0,30.0,Salaried,1,5.1,5.8,2025,9,22,Monday,1.0,1,False,False,False,True,False,True,False,False,False,Low,0,Q2,1,0.0538,5.5,32.4
CUST00457,993400.0,209600.0,737.0,85,46.41,0,39.0,Salaried,0,5.4,6.1,2025,1,21,Tuesday,2.0,1,False,True,False,False,False,False,True,False,False,Very High,1,Q4,0,0.211,14.17,46.41
CUST00458,495300.0,180200.0,653.0,6,57.53,0,52.0,Salaried,2,4.8,5.3,2023,9,10,Sunday,2.0,1,False,False,True,False,False,False,False,True,False,Medium,0,Q1,2,0.3638,1.0,57.53
CUST00459,515700.0,191200.0,611.0,39,29.6,0,21.0,Salaried,1,5.1,5.8,2025,12,8,Monday,1.0,1,False,False,False,True,False,False,True,False,False,Medium,0,Q3,1,0.3708,6.5,29.6
CUST00460,361000.0,72800.0,630.0,80,19.38,0,25.0,Self-Employed,1,4.8,5.3,2025,6,19,Thursday,3.0,0,False,False,True,False,False,False,False,True,False,Low,0,Q4,0,0.2017,13.33,19.38
CUST00461,830600.0,244000.0,637.0,95,4.48,1,24.0,Unemployed,0,5.4,6.1,2021,10,5,Tuesday,0.0,1,False,True,False,False,False,False,False,False,True,High,0,Q4,0,0.2938,15.83,4.48
CUST00462,444300.0,269100.0,698.0,80,19.46,0,36.0,Salaried,2,4.8,5.3,2022,6,6,Monday,2.0,1,False,False,True,False,True,False,False,False,False,Medium,0,Q4,0,0.6057,13.33,19.46
CUST00463,386800.0,121900.0,760.0,82,11.36,0,44.0,Salaried,2,5.1,5.8,2025,5,21,Wednesday,1.0,1,False,False,False,True,True,False,False,False,False,Low,1,Q4,0,0.3151,13.67,11.36
CUST00464,240100.0,22500.0,679.0,5,38.95,0,36.0,Salaried,0,5.9,7.2,2025,10,14,Tuesday,2.0,1,True,False,False,False,True,False,False,False,False,Low,0,Q1,2,0.0937,0.83,38.95
CUST00465,475700.0,98400.0,745.0,107,17.38,0,22.0,Salaried,1,5.4,6.1,2024,2,12,Monday,2.0,1,False,True,False,False,False,False,True,False,False,Medium,1,Q4,0,0.2069,17.83,17.38
CUST00466,381400.0,191100.0,573.0,42,10.65,0,48.0,Salaried,3,4.8,5.3,2021,8,26,Thursday,3.0,1,False,False,True,False,False,True,False,False,False,Low,0,Q3,1,0.501,7.0,10.65
CUST00467,1043500.0,504150.0,617.0,91,8.9,0,52.0,Self-Employed,1,4.8,5.3,2025,6,15,Sunday,0.0,1,False,False,True,False,True,False,False,False,False,Very High,0,Q4,0,0.4831,15.17,8.9
CUST00468,1121000.0,467600.0,592.0,36,31.84,0,47.0,Self-Employed,2,5.9,7.2,2023,4,22,Saturday,2.0,1,True,False,False,False,False,False,False,False,True,Very High,0,Q3,1,0.4171,6.0,31.84
CUST00469,280400.0,97500.0,675.0,27,39.44,0,40.0,Salaried,1,5.9,7.2,2020,5,23,Saturday,2.0,0,True,False,False,False,False,True,False,False,False,Low,0,Q2,1,0.3477,4.5,39.44
CUST00470,295100.0,214600.0,621.0,41,10.37,0,44.0,Self-Employed,0,5.4,6.1,2023,3,2,Thursday,2.0,1,False,True,False,False,False,False,False,False,True,Low,0,Q3,1,0.7272,6.83,10.37
CUST00471,431800.0,34800.0,708.0,6,9.87,0,32.0,Salaried,3,5.1,5.8,2019,5,17,Friday,2.0,2,False,False,False,True,False,False,True,False,False,Medium,1,Q1,2,0.0806,1.0,9.87
CUST00472,338700.0,175300.0,576.0,12,11.65,0,55.0,Self-Employed,1,5.4,6.1,2024,2,5,Monday,2.0,1,False,True,False,False,False,False,True,False,False,Low,0,Q2,2,0.5176,2.0,11.65
CUST00473,539200.0,113700.0,601.2,87,22.73,0,53.0,Salaried,3,4.8,5.3,2022,1,21,Friday,2.0,0,False,False,True,False,False,True,False,False,False,Medium,0,Q4,0,0.2109,14.5,22.73
CUST00474,422100.0,20000.0,705.0,93,34.97,0,53.0,Salaried,7,5.4,6.1,2023,5,31,Wednesday,1.0,0,False,True,False,False,False,False,False,True,False,Medium,1,Q4,0,0.0474,15.5,34.97
CUST00475,554700.0,106100.0,485.0,5,23.97,0,63.0,Self-Employed,0,4.8,5.3,2023,4,3,Monday,2.0,0,False,False,True,False,False,False,False,True,False,Medium,0,Q1,2,0.1913,0.83,23.97
CUST00476,772400.0,291500.0,820.0,49,16.8,0,57.0,Self-Employed,3,4.8,5.3,2020,9,9,Wednesday,1.0,0,False,False,True,False,False,False,False,True,False,High,1,Q4,1,0.3774,8.17,16.8
CUST00477,302900.0,157900.0,627.0,36,25.96,1,32.0,Self-Employed,3,4.8,5.3,2022,4,13,Wednesday,3.0,1,False,False,True,False,False,True,False,False,False,Low,0,Q3,1,0.5213,6.0,25.96
CUST00478,765200.0,189200.0,300.0,30,39.63,1,23.0,Salaried,3,5.4,6.1,2021,6,19,Saturday,2.0,1,False,True,False,False,False,True,False,False,False,High,0,Q2,1,0.2473,5.0,39.63
CUST00479,352300.0,343300.0,663.0,9,24.51,1,21.0,Self-Employed,0,5.9,7.2,2024,10,25,Friday,3.0,1,True,False,False,False,False,True,False,False,False,Low,0,Q1,2,0.9745,1.5,24.51
CUST00480,379860.0,221400.0,653.0,84,53.74,0,53.0,Salaried,0,5.4,6.1,2024,1,22,Monday,1.0,0,False,True,False,False,False,False,False,False,True,Low,0,Q4,0,0.5828,14.0,53.74
CUST00481,1014000.0,252500.0,643.0,51,59.76,0,60.0,Self-Employed,1,5.9,7.2,2022,4,24,Sunday,3.0,1,True,False,False,False,False,True,False,False,False,Very High,0,Q4,1,0.249,8.5,59.76
CUST00482,464700.0,22400.0,729.0,37,21.13,0,30.0,Salaried,0,5.1,5.8,2019,10,12,Saturday,2.0,1,False,False,False,True,False,True,False,False,False,Medium,1,Q3,1,0.0482,6.17,21.13
CUST00483,316900.0,62600.0,710.0,32,53.41,0,63.0,Unemployed,3,4.8,5.3,2023,9,20,Wednesday,2.0,0,False,False,True,False,False,False,False,True,False,Low,1,Q2,1,0.1975,5.33,53.41
CUST00484,290800.0,123100.0,674.0,4,40.46,1,64.0,Unemployed,6,4.8,5.3,2024,7,17,Wednesday,2.0,0,False,False,True,False,False,False,False,True,False,Low,0,Q1,2,0.4233,0.67,40.46
CUST00485,724400.0,124200.0,686.0,40,79.64,0,49.0,Self-Employed,0,4.8,5.3,2025,10,10,Friday,1.0,0,False,False,True,False,True,False,False,False,False,High,0,Q3,1,0.1715,6.67,79.64
CUST00486,482300.0,228700.0,642.0,9,16.55,0,33.0,Salaried,1,5.4,6.1,2021,4,8,Thursday,2.0,0,False,True,False,False,False,False,True,False,False,Medium,0,Q1,2,0.4742,1.5,16.55
CUST00487,742000.0,319200.0,792.0,4,99.24,0,32.0,Salaried,0,4.8,5.3,2025,9,9,Tuesday,2.0,2,False,False,True,False,True,False,False,False,False,High,1,Q1,2,0.4302,0.67,99.24
CUST00488,1152675.0,504150.0,532.0,29,5.21,0,51.0,Self-Employed,0,5.1,5.8,2019,12,28,Saturday,0.0,1,False,False,False,True,False,False,False,True,False,Very High,0,Q2,1,0.4374,4.83,5.21
CUST00489,345700.0,20000.0,661.0,95,18.0,0,22.0,Salaried,3,5.9,7.2,2021,12,14,Tuesday,1.0,1,True,False,False,False,False,False,True,False,False,Low,0,Q4,0,0.0579,15.83,18.0
CUST00490,281100.0,67200.0,655.0,34,6.68,0,55.0,Self-Employed,1,5.4,6.1,2024,11,25,Monday,3.0,1,False,True,False,False,False,False,False,True,False,Low,0,Q2,1,0.2391,5.67,6.68
CUST00491,533200.0,317800.0,715.0,4,94.46,0,43.0,Salaried,2,5.1,5.8,2022,1,30,Sunday,3.0,1,False,False,False,True,False,False,False,True,False,Medium,1,Q1,2,0.596,0.67,94.46
CUST00492,818400.0,291600.0,582.0,32,59.27,0,37.0,Salaried,0,4.8,5.3,2025,2,15,Saturday,3.0,1,False,False,True,False,False,False,False,True,False,High,0,Q2,1,0.3563,5.33,59.27
CUST00493,320200.0,218200.0,511.0,115,47.13,0,46.0,Self-Employed,2,5.1,5.8,2024,12,30,Monday,2.0,1,False,False,False,True,False,False,False,True,False,Low,0,Q4,0,0.6814,19.17,47.13
CUST00494,496600.0,164400.0,663.0,39,74.66,0,28.0,Salaried,2,5.9,7.2,2021,2,27,Saturday,1.0,0,True,False,False,False,False,True,False,False,False,Medium,0,Q3,1,0.3311,6.5,74.66
CUST00495,905800.0,467400.0,672.0,91,21.45,0,49.0,Salaried,1,5.9,7.2,2021,9,26,Sunday,1.0,1,True,False,False,False,False,False,False,True,False,Very High,0,Q4,0,0.516,15.17,21.45
CUST00496,234500.0,62600.0,769.0,32,5.89,0,46.0,Salaried,1,5.4,6.1,2021,12,23,Thursday,1.0,0,False,True,False,False,False,False,False,False,True,Low,1,Q2,1,0.267,5.33,5.89
CUST00497,543600.0,83700.0,548.0,41,31.06,0,30.0,Salaried,2,5.4,6.1,2019,9,30,Monday,0.0,0,False,True,False,False,False,True,False,False,False,Medium,0,Q3,1,0.154,6.83,31.06
CUST00498,383400.0,206600.0,742.0,9,7.25,0,46.0,Self-Employed,1,5.1,5.8,2021,9,6,Monday,1.0,1,False,False,False,True,False,False,False,True,False,Low,1,Q1,2,0.5389,1.5,7.25
CUST00499,517000.0,117500.0,839.0,9,33.0,0,44.0,Salaried,1,5.4,6.1,2019,8,15,Thursday,1.0,1,False,True,False,False,False,False,False,True,False,Medium,1,Q1,2,0.2273,1.5,33.0
CUST00500,336040.0,91100.0,620.0,36,98.26,1,61.0,Unemployed,3,5.1,5.8,2021,1,22,Friday,2.0,1,False,False,False,True,False,False,True,False,False,Low,0,Q3,1,0.2711,6.0,98.26
CUST00501,766320.0,147900.0,547.0,41,29.91,0,27.0,Self-Employed,1,4.8,5.3,2021,1,15,Friday,3.0,1,False,False,True,False,False,False,False,True,False,High,0,Q3,1,0.193,6.83,29.91
CUST00502,310300.0,99200.0,617.0,96,92.35,0,24.0,Salaried,3,5.4,6.1,2022,9,17,Saturday,2.0,1,False,True,False,False,True,False,False,False,False,Low,0,Q4,0,0.3197,16.0,92.35
CUST00503,390200.0,165400.0,651.0,75,9.76,0,31.0,Self-Employed,1,5.4,6.1,2024,7,22,Monday,3.0,1,False,True,False,False,False,False,False,False,True,Medium,0,Q4,0,0.4239,12.5,9.76
CUST00504,929100.0,263400.0,666.6,7,45.63,0,49.0,Salaried,2,5.4,6.1,2022,1,5,Wednesday,2.0,1,False,True,False,False,False,False,False,True,False,Very High,0,Q1,2,0.2835,1.17,45.63
CUST00505,566900.0,258000.0,603.0,11,33.03,0,56.0,Salaried,3,5.1,5.8,2025,8,12,Tuesday,1.0,0,False,False,False,True,False,True,False,False,False,Medium,0,Q2,2,0.4551,1.83,33.03
CUST00506,713600.0,340800.0,774.0,36,27.01,0,45.0,Unemployed,0,4.8,5.3,2025,11,28,Friday,1.0,1,False,False,True,False,False,False,False,True,False,High,1,Q3,1,0.4776,6.0,27.01
