customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST1531,45.0,Female,South,Primary,Salaried,433458.95627890946,350922.1937629358,Education,664.045764937239,2,43,16.146897804394268,2018-08-11 02:21:40,0
CUST1532,42.0,Female,North,Post-Graduate,Salaried,571376.8526072444,155323.24496669028,Education,548.5046418525461,3,38,26.501512721447064,2022-08-18 09:12:45,0
CUST1533,33.0,Female,East,Post-Graduate,Salaried,757406.1673743228,189354.5387070452,Home,792.9277619141357,3,34,3.94177124520308,2020-05-13 21:40:15,1
CUST1534,39.0,Male,East,Graduate,Self-Employed,659478.9707062216,317128.5695784684,Car,616.703182892833,1,51,5.1210307213142805,2020-10-28 01:46:49,1
CUST1535,56.0,Male,South,Post-Graduate,Self-Employed,579655.994889391,150338.93735813154,Home,698.2784808241229,2,33,5.717925326730859,2024-03-08 05:15:10,0
CUST1536,32.0,Male,East,Secondary,Salaried,484823.6575083358,500654.2694255385,Other,653.9459869359647,1,39,6.818220941923421,2016-12-09 20:41:45,0
CUST1537,,Male,East,Post-Graduate,Salaried,,349935.853188515,Education,,3,35,6.4224807025950525,2019-04-17 18:40:25,0
CUST1538,39.0,Male,South,Secondary,Salaried,739664.1631512404,269118.1358526342,Business,695.4547202672318,2,46,12.569332791357635,2016-11-28 13:24:59,0
CUST1539,32.0,Male,West,Post-Graduate,Salaried,549409.6601548472,306988.12927606754,Home,594.3183870719239,1,42,26.51771857724613,2023-09-11 15:46:05,0
CUST1540,29.0,Male,West,Post-Graduate,Unemployed,902667.2556711452,183480.8588947173,Other,754.4321941012133,2,43,14.407749607692876,2019-03-16 00:52:24,0
CUST1541,27.0,Male,East,Graduate,Salaried,679605.6059923739,166745.69505573987,Education,523.6395666330181,0,37,37.39981887787708,2015-10-23 08:47:19,0
CUST1542,48.0,Male,West,Post-Graduate,Salaried,491774.92549303145,188182.3409278463,Car,566.9154955171292,1,45,31.75891509121888,2021-06-29 14:16:27,0
CUST1543,34.0,Female,West,Graduate,Salaried,813374.017675208,327741.3520140903,Education,753.3943499469666,0,30,3.3819490404015164,2024-09-28 14:31:47,0
CUST1544,51.0,Female,East,Secondary,Self-Employed,830225.8811916381,273924.82555135695,Car,697.2003808883577,0,30,1.2518673327658774,2018-01-28 18:59:03,0
CUST1545,39.0,Female,West,Graduate,Salaried,556193.6371295045,188409.17211176053,Car,850.0,2,26,52.58138413287816,2019-01-13 08:01:17,0
CUST1546,36.0,Male,East,Graduate,Self-Employed,838728.9731146456,380693.18690681655,Home,655.4680354922505,3,45,2.079950062363035,2016-11-18 02:31:43,0
CUST1547,25.0,Male,North,Primary,Salaried,488938.3889227906,218738.48144855775,Home,786.0343437167274,2,45,4.014173271293045,2021-03-02 00:49:35,0
CUST1548,55.0,Male,South,Graduate,Salaried,631929.5538815806,160173.60746691207,Education,501.4016973869277,2,35,1.0,2017-05-27 16:39:46,0
CUST1549,32.0,Female,South,Post-Graduate,Salaried,714281.6775437561,282831.02276153717,Other,536.9188021442244,0,45,24.744151038588193,2021-07-16 16:44:38,1
CUST1550,45.0,Female,West,Secondary,Salaried,756956.3168028379,132214.68646775305,Education,721.6420429933579,1,34,21.829018859421303,2023-06-01 19:18:58,0
CUST1551,41.0,Male,West,Graduate,Salaried,724304.369723178,88226.77347223058,Business,510.7705739508412,0,51,95.0,2018-06-01 02:57:46,1
CUST1552,56.0,Female,West,Post-Graduate,Unemployed,533468.5638873655,242059.11560351335,Car,634.2105914392408,1,33,54.49423441194189,2022-04-10 18:09:58,0
CUST1553,43.0,Male,South,Post-Graduate,Self-Employed,818739.5281382883,163660.87389634183,Car,743.3767266917727,3,39,13.226571965367814,2020-10-06 19:49:08,0
CUST1554,36.0,Male,North,Post-Graduate,Unemployed,575114.5353787163,208461.0283575585,Home,690.0937011590935,1,45,11.61389602221158,2016-11-28 12:03:31,0
CUST1555,59.0,Female,North,Graduate,Salaried,486194.5275449613,135938.8252405107,Other,650.8876176255663,0,46,8.804698294135017,2015-02-09 12:20:57,0
CUST1556,62.0,Female,South,Post-Graduate,Unemployed,489132.4065373338,501500.199314903,Home,614.0714024936548,1,42,4.133865422360576,2020-11-08 03:47:17,1
CUST1557,59.0,Female,North,Graduate,Salaried,987997.678295267,163260.82489572628,Business,666.1780699673571,0,32,3.7149265612582036,2023-08-31 11:45:50,1
CUST1558,34.0,Female,South,Secondary,Salaried,451603.31438161107,187362.47209398085,Education,696.1798697900424,0,35,3.5472617573837724,2017-05-12 06:29:24,1
CUST1559,51.0,Male,North,Graduate,Salaried,858327.0453520893,304592.4585344733,Education,597.1284530411053,1,44,3.029196488750768,2017-05-12 23:33:08,0
CUST1560,25.0,Female,East,Graduate,Salaried,372906.660837966,106301.1540709608,Other,679.7388822409638,0,49,6.877770319345965,2020-07-27 18:32:18,0
CUST1561,55.0,Male,East,Secondary,Self-Employed,697581.0890148373,101688.56488616497,Home,736.2744595358969,2,46,9.156180678531829,2020-12-04 09:31:13,0
CUST1562,43.0,Female,South,Graduate,Salaried,659416.690298167,305153.9558203961,Home,632.2017493360113,0,37,81.47875850219256,2019-09-25 18:42:13,0
CUST1563,49.0,Male,North,Graduate,Salaried,924245.3759452456,185912.50182600378,Business,655.4498280112522,4,33,21.596801052777014,2020-01-17 15:39:12,0
CUST1564,63.0,Female,West,Secondary,Self-Employed,469119.620966297,141365.34759019926,Education,688.7023067202222,1,41,95.0,2019-03-15 01:51:09,1
CUST1565,31.0,Male,North,Graduate,Salaried,413867.1564079226,348719.761774147,Home,694.1067372871795,3,31,11.648973414389724,2021-07-03 06:33:10,1
CUST1566,38.0,Female,East,Graduate,Salaried,576697.9243306036,149170.76530182612,Other,720.2762858398752,0,45,15.295016123579408,2023-09-29 06:27:10,0
CUST1567,32.0,Male,East,Graduate,Salaried,932960.3658480905,205930.21335826328,Education,568.850003521444,3,27,9.810464355068962,2023-12-15 10:48:36,0
CUST1568,29.0,Female,North,Primary,Self-Employed,423168.3040112464,141821.10511658885,Business,607.6861998091752,1,50,5.049466984345988,2022-11-23 22:17:23,0
CUST1569,30.0,Male,North,Primary,Self-Employed,150000.0,291286.4166488362,Other,610.6497046360276,2,51,3.8627392490281958,2023-02-15 13:13:28,0
CUST1570,64.0,Male,West,Secondary,Salaried,611953.5674746565,539957.5021007643,Car,577.6870267869858,3,47,72.54657729077478,2016-06-22 09:58:49,0
CUST1571,37.0,Male,West,Post-Graduate,Salaried,789904.5835922018,79489.1682077628,Business,506.12688629137483,2,36,95.0,2021-09-13 02:13:36,1
CUST1572,58.0,Male,North,Secondary,Salaried,397238.8134720274,259781.0950501136,Other,389.64168469618335,0,37,1.148729373448272,2017-12-06 10:26:54,0
CUST1573,27.0,Female,North,Graduate,Self-Employed,769586.4346706527,405936.92327881476,Home,745.6362169402385,1,33,4.073148093946024,2018-08-30 12:10:27,0
CUST1574,33.0,Male,North,Secondary,Salaried,392817.8029975087,188549.02876825913,Car,525.6885596441966,2,39,13.770543269529526,2019-07-08 18:23:11,0
CUST1575,60.0,Other,North,Secondary,Salaried,570688.2928616642,123176.62444388098,Business,775.3207301364727,2,42,5.155116825463913,2017-04-25 19:21:09,0
CUST1576,62.0,Male,South,Post-Graduate,Salaried,750536.4630572115,312568.24748809455,Home,709.152759089317,1,45,11.309216824701346,2024-10-03 13:15:02,1
CUST1577,,Male,North,Graduate,Salaried,,442852.5290299221,Car,,0,41,3.4555982016084874,2024-02-10 01:24:28,0
CUST1578,47.0,Female,West,Primary,Salaried,636302.6663015109,414286.6094279795,Education,699.3137683851787,2,35,15.243680103941779,2016-01-26 00:59:12,1
CUST1579,22.0,Female,East,Graduate,Self-Employed,842994.7022584474,302411.99930718326,Home,684.0106597370977,3,45,7.925870886499553,2017-03-16 06:54:44,0
CUST1580,25.0,Male,South,Primary,Salaried,694786.8198422702,257493.11028808163,Other,561.8580509648181,5,38,10.84295186179378,2021-08-13 01:14:09,0
CUST1581,49.0,Female,North,Graduate,Salaried,455874.78848184645,141576.07254616587,Business,648.8017781096296,1,32,2.4765280602779227,2021-03-23 11:22:09,0
CUST1582,57.0,Female,East,Graduate,Self-Employed,903743.6705433588,408050.80602562433,Car,571.6128981966806,1,47,13.971004438542284,2019-06-28 20:38:50,0
CUST1583,58.0,Male,South,Secondary,Self-Employed,731678.502384498,394736.64026508044,Home,702.3302401736873,1,48,95.0,2022-08-04 15:18:18,0
CUST1584,39.0,Other,East,Secondary,Salaried,227910.4000151386,122659.1940806788,Education,592.782323856049,1,37,9.96843401403741,2023-04-09 01:06:57,0
CUST1585,28.0,Other,North,Secondary,Salaried,772848.7229468452,302152.71178370033,Business,642.2696371042662,4,42,52.27354033720748,2021-10-29 09:06:16,0
CUST1586,21.0,Female,North,Post-Graduate,Salaried,485725.14951654465,359221.4484370226,Business,638.81608647914,1,42,46.319467418551774,2023-12-07 17:55:37,0
CUST1587,42.0,Male,West,Post-Graduate,Unemployed,639312.7095284929,412201.7789794057,Home,659.7263200431506,3,41,75.94430142842484,2017-04-12 00:04:18,1
CUST1588,37.0,Female,North,Primary,Salaried,801600.800858652,232119.18066870916,Education,783.0044064891217,0,52,39.02923428181155,2015-06-17 15:25:23,1
CUST1589,,,North,Graduate,,,145140.78124430467,Car,,1,37,26.940614027813453,2020-12-24 20:21:02,0
CUST1590,45.0,Male,South,Secondary,Self-Employed,270881.4771916372,179643.62245554806,Home,747.4341713579612,1,42,48.55022196273196,2018-11-24 12:36:35,1
CUST1591,24.0,Male,West,Secondary,Salaried,901109.0383811656,132673.97538549016,Car,688.399759546803,1,38,1.9664684128926297,2023-05-15 00:39:43,0
CUST1592,56.0,Male,South,Graduate,Salaried,832916.6942403896,235475.8409392391,Business,763.4722036829266,1,38,15.53604711156637,2016-08-01 16:18:06,0
CUST1593,26.0,Female,East,Post-Graduate,Salaried,582548.7973634108,209372.1903104783,Car,622.9251372148144,3,51,95.0,2024-03-05 06:35:04,0
CUST1594,51.0,Female,North,Post-Graduate,Salaried,770684.290298423,879423.4950083068,Education,705.6908993575654,0,40,36.69847517054452,2021-07-11 23:26:35,1
CUST1595,39.0,Female,East,Graduate,Salaried,526122.6535872631,415320.70564817183,Other,645.2585581919727,3,49,81.80386804547314,2019-02-25 18:40:24,0
CUST1596,64.0,Male,South,Secondary,Self-Employed,619394.03535217,434403.3850889143,Education,410.8485583069429,2,35,37.81167736693659,2022-11-03 04:03:41,0
CUST1597,59.0,Male,North,Graduate,Unemployed,571142.411472652,322162.54474264523,Car,562.812513198362,1,46,51.962443168761396,2021-02-22 19:54:05,0
CUST1598,,,North,Secondary,,,194776.76988947828,Home,,3,37,30.649465166542818,2019-09-05 16:44:21,0
CUST1599,30.0,Other,South,Graduate,Self-Employed,671860.516017151,205821.79996944233,Business,691.3011933023998,1,33,35.730255783511694,2015-01-28 13:10:01,0
CUST1600,,,South,Secondary,,,217440.04147126063,Other,,2,55,18.51530109978612,2017-11-06 04:58:59,0
CUST1601,39.0,Female,South,Graduate,Salaried,549683.8338468842,271832.1240162816,Home,667.6294039070403,1,54,64.50386205706285,2020-09-02 23:45:14,0
CUST1602,59.0,Female,South,Secondary,Salaried,662895.8944966809,306662.13593840244,Home,690.2608181220404,0,40,43.579791905011554,2015-04-25 21:05:57,1
CUST1603,23.0,Male,South,Secondary,Self-Employed,967620.1415923272,242904.8730159045,Education,647.2267544209915,1,39,46.42905359747018,2015-01-09 18:27:04,1
CUST1604,33.0,Female,North,Post-Graduate,Unemployed,366493.15693746076,203952.1963184602,Car,708.3054910127709,1,27,27.945573504087097,2019-03-12 10:57:27,1
CUST1605,48.0,Male,South,Secondary,Self-Employed,704110.6115464855,169996.07401005193,Education,697.4044246343014,0,47,9.0809805827206,2019-05-14 22:52:11,0
CUST1606,40.0,Female,North,Graduate,Salaried,726029.7552855723,105283.36888450064,Car,647.1885136476234,1,37,1.0,2018-12-23 16:05:05,0
CUST1607,48.0,Female,North,Secondary,Salaried,224656.25386345264,524409.160381176,Education,609.1340144908705,1,42,68.58745148052834,2018-06-25 07:55:10,0
CUST1608,28.0,Male,South,Primary,Salaried,682106.4028818504,911929.2971161016,Home,733.4033273674007,3,42,22.05450112538446,2022-02-21 10:39:04,0
CUST1609,61.0,Male,South,Primary,Salaried,776057.0157967561,498621.25002961745,Business,687.0529678303058,1,27,8.850638957563971,2021-02-22 17:15:00,1
CUST1610,59.0,Female,West,Secondary,Self-Employed,717730.5358764869,114069.20726411944,Car,539.4853877975761,1,30,4.037548166029271,2023-04-28 15:11:53,0
CUST1611,21.0,Female,North,Post-Graduate,Self-Employed,583214.5490254649,389340.6482287719,Other,667.671812486511,1,56,44.228896488227015,2015-01-14 04:43:08,1
CUST1612,23.0,Male,South,Secondary,Self-Employed,666648.0073044858,448769.99772737216,Other,557.9180232433813,1,40,45.27664524285229,2021-03-01 21:19:38,0
CUST1613,33.0,Female,South,Post-Graduate,Salaried,633968.939449806,190600.9740876039,Home,572.834565405666,1,41,42.11858381847015,2017-08-05 10:53:30,1
CUST1614,,,South,Graduate,,,325577.6745925225,Education,,3,42,25.896761293950682,2020-05-24 21:03:28,0
CUST1615,45.0,Female,West,Graduate,Salaried,638664.0649508932,184650.14037203952,Education,653.5898588527762,3,34,11.393264887227367,2019-12-16 23:09:45,0
CUST1616,53.0,Male,West,Graduate,Salaried,526585.9188036656,607651.8591622812,Home,679.9588462073028,1,31,9.062665190665307,2024-09-06 16:23:28,0
CUST1617,58.0,Female,East,Graduate,Salaried,459035.5658004034,302314.3210645938,Other,617.2846488606983,2,33,1.0,2018-08-20 17:42:44,0
CUST1618,26.0,Female,North,Graduate,Self-Employed,1096993.990717331,140043.2671865439,Other,620.7853906965013,2,38,44.83515441089758,2017-02-18 09:17:49,0
CUST1619,64.0,Male,East,Secondary,Self-Employed,850523.1439239115,362900.82218878344,Education,609.7405075758655,5,38,2.287336001849811,2018-02-28 05:16:04,0
CUST1620,52.0,Male,South,Secondary,Salaried,369965.58793712244,458295.01995453215,Car,733.8010909670103,2,35,24.90737233294215,2017-05-20 03:27:49,0
CUST1621,41.0,Other,West,Post-Graduate,Salaried,669327.2393131678,273451.3458986737,Business,421.7645197120277,2,41,17.533261654363013,2024-11-19 16:42:43,1
CUST1622,36.0,Male,West,Post-Graduate,Salaried,891605.0551128649,323729.96795722976,Car,625.3058072260174,2,32,18.700083989946634,2017-08-16 13:10:24,0
CUST1623,41.0,Female,East,Post-Graduate,Salaried,300760.16918479966,232849.57948543417,Other,773.5987836305893,2,36,65.33424820975179,2024-01-14 02:06:42,0
CUST1624,31.0,Male,West,Graduate,Self-Employed,615396.6282814308,122937.54339459035,Car,691.3784040221909,4,49,1.0,2019-11-05 18:35:31,0
CUST1625,57.0,Male,South,Graduate,Salaried,624814.5451438987,221673.25336294025,Business,751.34777924537,1,40,37.11336544441101,2024-01-31 22:43:47,0
CUST1626,56.0,Female,West,Graduate,Salaried,345101.4235001955,332310.0772949982,Car,487.26009123912615,1,38,1.3364012698512961,2018-06-15 10:46:52,0
CUST1627,55.0,Male,East,Graduate,Salaried,675910.060922446,224848.89531718296,Car,550.6200614824702,0,40,1.0,2023-11-14 17:13:23,0
CUST1628,39.0,Male,South,Secondary,Self-Employed,823249.278103625,392565.72563926,Car,691.1238512549174,6,34,14.044978536635494,2015-01-25 16:45:16,0
CUST1629,40.0,Male,East,Graduate,Salaried,901609.5182838307,191892.58921181652,Car,774.0504474606134,0,42,1.6288057179178441,2017-05-01 18:38:38,0
CUST1630,38.0,Female,West,Secondary,Salaried,550127.1796748108,199594.98225280418,Home,558.7011026524218,3,34,38.91449029872554,2024-04-24 17:47:59,0
CUST1631,61.0,Male,East,Secondary,Salaried,1100329.0070270225,399780.92909447936,Other,618.9790573834782,1,56,18.85233570237759,2016-01-22 06:51:15,0
CUST1632,34.0,Male,East,Post-Graduate,Self-Employed,188406.64932064898,277371.07512906165,Business,682.1171313493596,1,38,1.0,2015-12-07 21:27:28,0
CUST1633,35.0,Female,North,Secondary,Unemployed,671243.3419628924,189655.97486367368,Other,533.8001282329842,0,46,1.0335919748151394,2015-03-28 23:39:48,0
CUST1634,51.0,Male,West,Primary,Salaried,317541.1360140289,451478.5875631075,Home,691.7353007664786,1,33,23.711861006215354,2018-12-04 13:32:24,0
CUST1635,21.0,Female,West,Primary,Self-Employed,618036.5274993799,160613.89069150813,Home,435.9452280771011,1,43,41.01184164429831,2019-10-25 01:10:43,0
CUST1636,23.0,Male,East,Post-Graduate,Unemployed,495618.6499789941,156973.24010149328,Home,689.3791571571884,1,49,14.39741966940259,2021-06-18 15:54:11,0
CUST1637,36.0,Female,North,Graduate,Unemployed,701375.4912781123,44459.35648365337,Home,570.3932025689726,2,39,20.218478233911057,2022-08-26 22:44:49,0
CUST1638,43.0,Male,West,Graduate,Self-Employed,574623.8571795612,174140.6997779331,Car,614.192224758687,3,43,40.21463865127668,2023-01-28 18:00:25,0
CUST1639,31.0,Female,South,Post-Graduate,Self-Employed,,532442.4030095919,Other,702.1507158349574,0,34,23.57268162488686,2024-03-18 01:40:17,1
CUST1640,32.0,Male,East,Post-Graduate,Salaried,2687650.862923224,350130.8780067411,Education,900.0,2,46,6.364573167781081,2020-10-16 07:59:28,0
CUST1641,30.0,Male,West,Secondary,Self-Employed,986491.8994899106,137152.38910478368,Business,649.3615036518636,2,40,23.73662571901618,2024-02-11 19:10:26,0
CUST1642,52.0,Male,South,Graduate,Salaried,688704.747692483,315982.191046809,Home,727.523244130828,2,29,24.74032352682399,2020-01-28 05:45:18,0
CUST1643,36.0,Male,West,Graduate,Self-Employed,259574.25869232236,63138.11678618229,Other,513.9859189904942,1,46,33.11653087154133,2020-02-02 22:29:17,0
CUST1644,,,South,Graduate,,,178720.93249031669,Home,,1,40,24.24717925082156,2016-09-09 04:58:18,0
CUST1645,58.0,Male,East,Secondary,Self-Employed,561064.6675284005,481430.8707817971,Home,586.7863895313213,0,31,87.04023493519395,2018-12-10 21:06:49,0
CUST1646,32.0,Female,West,Post-Graduate,Self-Employed,600920.2174194278,827211.3313718319,Home,723.4425174943989,3,48,5.4939917250926324,2021-04-19 17:20:16,1
CUST1647,,,West,Graduate,,,288990.16616364534,Home,,1,35,75.4446824690816,2020-04-21 20:24:35,0
CUST1648,48.0,Male,North,Secondary,Self-Employed,836645.4347425692,139263.03876417113,Home,707.8678575091204,1,47,19.32313714039925,2017-12-11 16:43:30,0
CUST1649,28.0,Female,East,Graduate,Salaried,428237.4544158622,136478.55251246845,Business,781.6305466165708,4,42,27.86519903835329,2019-01-11 02:32:56,0
CUST1650,48.0,Female,South,Primary,Self-Employed,594051.6691689233,264856.85298332066,Other,740.1078025947982,2,46,2.6190617367495026,2015-10-23 13:34:05,1
CUST1651,56.0,Male,West,Secondary,Salaried,490777.7994522861,287384.98088914464,Home,637.4062932981271,6,49,11.974129259491075,2015-12-30 03:55:03,0
CUST1652,46.0,Male,West,Graduate,Salaried,719372.4362148525,740260.3710277895,Home,649.8985717210003,1,31,36.67450608982708,2019-06-06 07:01:30,0
CUST1653,28.0,Male,South,Primary,Unemployed,553539.1012527661,434731.0797899065,Home,698.0750704569381,1,40,30.68197533348971,2019-06-16 07:13:10,0
CUST1654,48.0,Female,East,Graduate,Salaried,605850.2959403751,255368.7588678539,Home,660.8939739798263,2,42,1.0241800266962804,2020-12-27 19:11:44,0
CUST1655,48.0,Female,North,Graduate,Self-Employed,545944.6477979671,198565.76777640026,Car,706.4138657527774,2,40,19.77419721997918,2021-11-20 09:48:32,0
CUST1656,57.0,Male,North,Primary,Salaried,578776.0968861337,1481887.2844679435,Car,471.5743660181577,1,34,2.310509289759169,2017-05-20 11:56:14,1
CUST1657,61.0,Female,West,Post-Graduate,Salaried,940930.201185627,353612.47178101604,Education,800.4642815034653,2,53,95.0,2016-05-05 18:45:38,0
CUST1658,56.0,Female,South,Secondary,Salaried,6468919.397721268,812756.5395114943,Home,900.0,3,37,56.897748620312825,2022-04-08 03:39:49,0
CUST1659,47.0,Female,West,Secondary,Salaried,675418.4187484952,212187.63773306456,Education,520.2027735285952,2,40,1.0,2017-09-21 22:27:39,0
CUST1660,37.0,Female,South,Secondary,Salaried,580006.0440366194,143419.2095516792,Business,576.8965318733183,0,46,48.912830393394195,2017-08-16 19:39:50,0
CUST1661,29.0,Male,North,Secondary,Salaried,280872.64782206336,57369.626344316974,Education,479.6538359064622,1,47,62.96559873772508,2021-04-28 21:06:45,0
CUST1662,53.0,Male,East,Primary,Salaried,447916.3600377253,292901.1897354364,Other,562.7811935851399,1,37,10.90641684377263,2020-12-08 18:29:12,0
CUST1663,40.0,Male,South,Graduate,Salaried,574652.7928428188,707485.5823120696,Car,638.6201257088171,1,44,31.779686359633363,2018-09-03 15:49:05,0
CUST1664,33.0,Male,North,Post-Graduate,Unemployed,456987.3558725148,91278.05521959518,Car,771.1771689995522,0,27,14.589556474764684,2022-11-05 10:24:33,0
CUST1665,48.0,Male,West,Secondary,Unemployed,478019.84742561553,250987.28451487556,Home,682.8539668335841,1,36,26.622123935983172,2016-11-20 20:48:24,0
CUST1666,49.0,Female,South,Graduate,Salaried,915077.894811233,158872.47772460282,Home,668.628848957166,2,43,10.399911881049592,2023-06-23 01:30:56,1
CUST1667,33.0,Male,East,Graduate,Self-Employed,605758.1627476964,332003.7408122457,Business,559.1916383027431,1,45,9.735829104897856,2023-12-11 18:15:16,0
CUST1668,55.0,Male,West,Post-Graduate,Salaried,623642.3982803874,218950.7080275799,Business,584.0411755477191,1,36,13.810029535256527,2020-02-26 01:35:18,0
CUST1669,26.0,Male,West,Graduate,Self-Employed,465161.88793235464,107362.60406383332,Other,590.2457845302245,1,29,3.932951895716324,2018-06-05 11:53:33,0
CUST1670,38.0,Female,North,Secondary,Self-Employed,835508.9449539172,134771.73461790237,Home,593.5097110251115,2,48,44.466979426949344,2017-02-11 01:36:08,1
CUST1671,25.0,Male,South,Secondary,Unemployed,557484.2744022864,147534.84745777756,Home,621.8770499001116,0,36,10.719542049817813,2019-07-06 01:45:38,0
CUST1672,45.0,Male,West,Graduate,Salaried,495827.26696982875,543938.2045411902,Business,627.9191150626815,0,49,12.776872783632488,2017-03-23 14:19:59,0
CUST1673,22.0,Male,East,Post-Graduate,Self-Employed,283849.8365381117,527527.1257104947,Business,622.8737301098522,0,34,56.12078829524177,2017-07-02 14:14:48,0
CUST1674,30.0,Male,South,Secondary,Salaried,587779.6172497268,201428.80396456504,Business,596.2940615785215,2,35,17.160437596061,2022-09-27 04:06:47,0
CUST1675,50.0,Other,East,Secondary,Unemployed,489588.39964451967,507210.84302008024,Car,660.8042532649781,1,44,19.645486082519383,2017-07-16 18:19:17,0
CUST1676,25.0,Female,West,Post-Graduate,Salaried,936915.9492033799,218838.5880892581,Education,624.846817330658,2,35,78.37378083110495,2019-04-04 12:12:18,1
CUST1677,53.0,Male,East,Post-Graduate,Self-Employed,,199586.36819876655,Education,522.3546203022217,0,51,54.448724975219896,2018-01-31 19:58:14,1
CUST1678,21.0,Female,North,Post-Graduate,Self-Employed,352943.90104674513,251266.8257646604,Home,652.7505457806349,1,37,4.6421816276799275,2018-09-09 23:07:47,0
CUST1679,38.0,Female,East,Graduate,Self-Employed,375569.3524238005,288051.67415539786,Car,640.6588801774739,2,44,16.024071002906684,2015-06-17 23:07:38,0
CUST1680,52.0,Female,South,Secondary,Salaried,544736.0729747105,173986.52354058294,Business,523.629803795586,3,23,88.76816790931052,2017-04-19 08:46:33,0
CUST1681,31.0,Male,East,Graduate,Unemployed,436792.42092114565,246008.02720809405,Home,602.695884264277,3,44,11.644964003011916,2018-01-06 20:46:38,1
CUST1682,41.0,Male,East,Graduate,Salaried,3860899.890824056,1947060.6139110657,Car,900.0,2,40,11.613389498481727,2017-09-23 05:17:26,0
CUST1683,46.0,Male,North,Primary,Self-Employed,3208051.813097319,1312129.1694407826,Other,900.0,0,51,5.423763932159101,2020-09-22 11:49:26,0
CUST1684,45.0,Female,East,Graduate,Salaried,656106.4681110517,249114.95641904577,Car,550.6256744217205,1,40,3.0350770878540283,2023-09-28 07:01:27,0
CUST1685,42.0,Male,East,Graduate,Salaried,,326605.4441570966,Home,624.0093102406609,3,31,33.7061651938361,2015-06-11 21:16:02,0
CUST1686,47.0,Male,West,Secondary,Salaried,387155.69793289853,362226.0112706723,Education,699.8345815849572,2,53,36.74521128623757,2016-08-26 08:33:04,0
CUST1687,33.0,Male,West,Graduate,Salaried,799042.2444954797,233848.9115893835,Business,794.8262072578157,0,48,86.85465848684296,2021-01-29 02:50:29,0
CUST1688,53.0,Female,South,Graduate,Salaried,454269.5171359646,182680.01798560985,Other,702.7148283882947,2,37,37.11623248710757,2017-08-12 17:02:04,0
CUST1689,54.0,Male,West,Post-Graduate,Salaried,1029696.5698297552,271990.38138141605,Car,736.7862192124886,4,58,6.971444500169563,2016-09-28 10:33:13,0
CUST1690,61.0,Female,West,Primary,Salaried,924195.1932498777,93304.32691307578,Home,677.7358102801331,3,33,1.0235859402843102,2020-11-17 01:47:23,0
CUST1691,,Female,West,Secondary,Self-Employed,,214016.15947053433,Home,,1,43,95.0,2021-04-14 22:11:35,0
CUST1692,21.0,Male,West,Graduate,Self-Employed,407283.31109399174,55108.764895914275,Business,702.136886127753,3,43,10.404963731518485,2015-11-11 22:55:27,0
CUST1693,41.0,Female,North,Secondary,Salaried,369026.8040650834,88834.01699891186,Home,643.1513560857503,0,41,9.34812697901584,2017-01-25 02:36:53,0
CUST1694,26.0,Male,West,Graduate,Salaried,774725.700414906,81168.98461792697,Home,680.162707026241,3,43,59.09960295426412,2019-05-09 08:51:49,0
CUST1695,48.0,Female,North,Graduate,Salaried,593919.4466939003,455163.07734756626,Business,574.3176138919231,1,34,21.992937677862727,2022-01-29 12:52:06,1
CUST1696,37.0,Male,North,Secondary,Salaried,785373.3771503917,244847.06976319352,Other,687.3156640671845,1,35,6.047686622948364,2015-01-15 02:31:50,0
CUST1697,25.0,Female,West,Graduate,Self-Employed,1040845.7938591281,113865.20164953932,Education,640.3593442587282,4,37,54.977312631850616,2018-03-08 02:39:05,0
CUST1698,51.0,Female,East,Graduate,Self-Employed,445923.4122567753,325995.75085188093,Education,668.5006197747267,2,30,95.0,2016-10-04 17:43:20,0
CUST1699,25.0,Female,North,Secondary,Salaried,353972.3512483824,439411.97323631094,Car,643.1941460139894,5,43,2.2666847877694187,2024-05-27 17:57:01,0
CUST1700,58.0,Female,East,Post-Graduate,Salaried,638512.0469065252,329420.8309141638,Other,627.8237507726653,3,39,49.55816629316725,2019-07-06 09:52:14,0
CUST1701,23.0,Male,East,Post-Graduate,Salaried,828951.9222904595,216809.40376449822,Car,688.7752623694727,2,47,12.378552135299785,2016-08-26 13:58:19,0
CUST1702,,,West,Graduate,,,279146.4884024934,Education,,0,47,18.562240871939682,2021-09-13 22:51:35,0
CUST1703,57.0,Female,South,Graduate,Unemployed,606924.9477518492,417023.5274303523,Business,522.9049495697928,2,43,61.57353429268802,2021-08-19 21:46:11,0
CUST1704,57.0,Female,West,Graduate,Salaried,874008.732234198,183221.75925632624,Home,500.08239394540436,2,40,90.65155637921599,2016-07-19 23:18:16,1
CUST1705,30.0,Male,South,Post-Graduate,Salaried,273424.4323019255,247191.8794623493,Education,664.7533255541582,1,41,7.6008394968659205,2024-10-16 10:10:06,1
CUST1706,30.0,Female,South,Graduate,Self-Employed,647063.59228782,208081.30531357366,Other,614.2225748216915,3,42,5.983435773849943,2016-06-11 07:09:01,1
CUST1707,39.0,Female,West,Graduate,Unemployed,491979.38128024305,92221.6768190257,Education,511.672065805436,1,36,2.0985810839010552,2016-12-31 15:50:40,0
